seller_id,seller_state,delivered_orders,items_sold,revenue,average_item_value,revenue_rank
f00e21b1e91a79653163b7fd8f293ff1,SP,31,31,4471.06,144.23,695
602044f2c16190c2c6e45eb35c2e21cb,SP,48,55,4468.93,81.25,696
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,108,115,4467.13,38.84,697
6288c69c4ce638e59925e59193f98b16,SP,20,20,4467.01,223.35,698
282c7480173bb9c01dd41cc739fec010,SP,5,8,4466.31,558.29,699
02f5837340d7eb4f653d676c7256523a,PR,30,30,4463.88,148.8,700
406822777a0b9eb5c50e442dd4cd3ec5,SP,44,46,4449.21,96.72,701
14d7985702e72162bbf13b6beb74ab2b,SP,37,38,4441.0,116.87,702
870d0118f7a9d85960f29ad89d5d989a,MG,45,61,4428.03,72.59,703
6bb0724edf0b62fb91ac404873a97241,SP,17,18,4416.52,245.36,704
d5ba419e26d246a0719437cf37d9b46d,SP,33,34,4415.8,129.88,705
b17b679f4f5ce2e03ce6968c62648246,SP,50,51,4404.36,86.36,706
79ed755314cfe6df0daef2c6cd3022cd,SP,23,25,4366.66,174.67,707
edf96ef93ed595084bbcbd9224bd2894,SP,25,28,4365.78,155.92,708
2745f798279e0ed033addcc1474776d7,SP,32,32,4364.99,136.41,709
42fa4ee7240e9b8eb4576358ec142ba7,RS,22,22,4364.47,198.39,710
3c4e0452bff7a2a788179488d3d77032,PR,32,36,4352.52,120.9,711
9b1585752613ec342d03bbab9997ec48,RJ,3,3,4349.04,1449.68,712
ed4311e67debd72b8610a5347a743087,SP,25,26,4342.81,167.03,713
6481e96574816ead57975da2c0f6d80d,SP,32,43,4340.86,100.95,714
1b8356dabde1d35e17cef975c3f82730,SP,55,60,4336.63,72.28,715
38e679b9e0064cd94c6f035707344dae,PR,27,28,4336.62,154.88,716
8b2492b7ff4468839593fafeed55bad9,RJ,29,45,4336.26,96.36,717
4c18691b6037662be2df78a765d98ab5,SP,63,67,4316.51,64.43,718
2e13c71026e1a39ba5cc1b86dcb679aa,SP,24,28,4310.21,153.94,719
2199e7fe213c16213bf5d6a7eadc9a5d,SP,24,30,4309.1,143.64,720
23a0ffca143a15b9b5bbdb7d552f626a,SP,23,24,4304.28,179.34,721
070d165398b553f3b4b851c216b8a358,SP,31,38,4301.11,113.19,722
8090490573c6c0aa343a7231ebcb8c86,SP,26,26,4298.03,165.31,723
3d8fa2f5b647373c8620330c4e077a9f,SP,42,47,4295.72,91.4,724
a44fb5a447105f8469bdf16bf9159f25,RS,19,19,4292.71,225.93,725
c9a06ece156bb057372c68718ec8909b,DF,11,11,4281.96,389.27,726
c731d18cea9bf687ffee82a241c25b11,SC,24,26,4272.65,164.33,727
96804ea39d96eb908e7c3afdb671bb9e,MG,37,39,4268.0,109.44,728
5f5b43b2bffa8656e4bc6efeb13cc649,SP,27,29,4232.65,145.95,729
271c58a1d139c45eaf3316107c6d3a3b,SP,27,27,4232.55,156.76,730
66dc1b1632bd6a3e508510c5b3492107,SP,36,41,4231.9,103.22,731
2d2c62bef4c8ba0dd74e0e228e808539,SP,16,16,4230.48,264.41,732
e7d5b006eb624f13074497221eb37807,SP,28,63,4220.42,66.99,733
f35b3c613c4f7b2275f4185d0a3c59ec,SP,9,9,4214.29,468.25,734
2a167ca73899c85001a837d8fb4962f6,SP,2,3,4197.62,1399.21,735
08cdbae123ff67ca4e36d9d641ce0119,MG,4,6,4195.46,699.24,736
4559697a8f7e637227c2eeaed843baff,SP,39,39,4189.52,107.42,737
276677b5d08786d5dce7c2149dcce48b,MG,31,45,4189.45,93.1,738
bede56095ba33c42038fb85f707b8a42,SP,2,2,4184.77,2092.39,739
5d3bb11474a06bdc23fb9e89f1164ee0,SP,31,32,4178.82,130.59,740
e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,35,44,4165.54,94.67,741
71039d19d4303bf9054d69e9a9236699,SP,35,38,4158.65,109.44,742
e70053bf73d1b5863932e53a9fa47496,SP,7,7,4158.58,594.08,743
38874e327ce94d11390b96eb42d61928,SP,6,6,4158.43,693.07,744
9646c3513289980f17226a2fc4720dbd,SP,69,76,4152.23,54.63,745
33ac3e28642ab8bda860a2f693000e78,SP,34,35,4151.12,118.6,746
594f9aaa48e5bf431f011ddc5669b0d5,MG,37,38,4136.41,108.85,747
5d9dc90a686a8fddacffab6bab5653a3,SP,12,12,4131.27,344.27,748
643214e62b870443ccbe55ab29a4dccf,SP,65,66,4120.71,62.44,749
d57e18d5f73c7ccb7f7339b61166898d,SP,61,63,4111.19,65.26,750
c0563dd588b775f2e37747ef6ad6c92c,SP,28,28,4094.68,146.24,751
77e4abfd739aed9c46480f90f81c0eb4,DF,18,18,4092.21,227.34,752
b1fecf4da1fa2689bccffa0121953643,MS,19,20,4066.72,203.34,753
6b90f847357d8981edd79a1eb1bf0acb,SP,45,47,4059.73,86.38,754
cfd7ddab722b902f7ac5b5f3ba6d723d,MG,12,13,4058.11,312.16,755
f0837c8d71434931d9e38e7b79234797,RS,22,23,4049.36,176.06,756
994f04b3718c2bab35c2adfa8afecd2a,SP,47,55,4044.45,73.54,757
3bdff180c7e1f6551a643b99c265a120,SP,56,58,4012.08,69.17,758
a2b5b6105ea5942300631d2e76f4ffe0,SP,16,16,4009.34,250.58,759
3c010235b7345c92f125d14ee232a76b,PR,15,15,4005.32,267.02,760
df560393f3a51e74553ab94004ba5c87,PR,26,27,3999.89,148.14,761
7f2617c58d5d06806987308b45654351,SP,22,23,3983.27,173.19,762
4da0e408c99d2fdc2126dc9fce518060,PR,44,54,3964.73,73.42,763
1838dd9b8977065acf51d95e0053ea7a,MG,62,65,3963.29,60.97,764
4d600e08ecbe08258c79e536c5a42fee,PR,7,7,3959.13,565.59,765
eb4df17aed01d918c65f0f8d650900c0,SP,11,11,3925.46,356.86,766
f4db9b37944bcb8873e6b456ee190bbf,SP,21,22,3909.94,177.72,767
ec80e49e69745ab6c14f984bf2149423,SP,12,12,3897.31,324.78,768
1d0997ff06b524ce9289ffd75114ecd3,PE,3,3,3873.57,1291.19,769
0c7533c71df861ec58ad7ff999ed0e8d,SP,61,73,3863.51,52.92,770
960945e1a9535cbc0cd6ddd35fbe7ae8,SP,28,29,3861.53,133.16,771
8ff38bc3969e67c36c48343a07090f66,SP,2,8,3859.56,482.44,772
aae3bfea055532c57fb453ed3ec80b30,SP,48,50,3857.17,77.14,773
f7ccf836d21b2fb1de37564105216cc1,SP,69,73,3856.34,52.83,774
3364a91ec4d56c98e44174de954b94f6,RO,6,6,3853.85,642.31,775
3b872fd4747f01cc56206f2934198618,SP,25,27,3843.11,142.34,776
4677a5437afda5fa7140b927b07be1cc,PR,11,11,3835.7,348.7,777
e48b04bf1aa1ef711caebeb7aede6180,PR,25,25,3832.73,153.31,778
218f991754f360af9c2daa5e0b8e990c,SP,14,17,3819.54,224.68,779
f326006815956455b2859abd58fe7e39,SP,9,30,3813.18,127.11,780
5f1dc28029d2c244352a68107ec2b542,SP,62,78,3803.46,48.76,781
c8b3445d737de6befde0c88ede534a5e,SP,30,36,3800.79,105.58,782
244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,23,27,3794.87,140.55,783
a938325a4b357fd23a6a4d5bb126408e,RJ,24,25,3791.81,151.67,784
a17f621c590ea0fab3d5d883e1630ec6,SP,63,78,3772.27,48.36,785
2d50d6282f8aa2257819a77bfaa0efe0,SP,42,43,3762.65,87.5,786
f2336e113377dd21c744d9c4fc8293a9,SP,4,4,3762.08,940.52,787
54c04bdb5ec46762f8f08c7e8f86ed4a,SC,18,19,3757.78,197.78,788
5bc24d989e71e93c33e50a7782431b0e,MG,17,17,3736.53,219.8,789
b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS,38,38,3734.36,98.27,790
a0415d9b25ede3c4b1e477e9916ffc03,RJ,9,9,3729.14,414.35,791
52562a9f449c3dc3d53f5f5b9ed74903,RN,14,14,3710.64,265.05,792
bce6a5ecf98e99fd2a8868b15c51f04b,SP,14,15,3706.5,247.1,793
ed46f1eb4a638113deb2a1137b5f22e9,SC,4,4,3686.68,921.67,794
0ebd97a106433a45a4aebe57c1799778,MG,31,32,3661.68,114.43,795
e89c4adbe7b1d0819dbb636e16461cf1,SP,24,25,3636.15,145.45,796
b8555308bfdb4ca1ed54325a58da9a97,SP,26,28,3630.03,129.64,797
c64a2aec32cc408a8a4c6d7c46017f91,RS,9,9,3628.17,403.13,798
6750d71153f00fc58829af2a8ef1bcf1,RJ,6,6,3626.5,604.42,799
d93919c944be9cff128f6c9cb899eacb,SP,33,33,3624.01,109.82,800
977f9f63dd360c2a32ece2f93ad6d306,SP,23,24,3621.92,150.91,801
822b63912576852aea9a8436d72317b7,SP,6,7,3615.27,516.47,802
432c37c9dfba871172ec162e20118b8c,DF,44,55,3614.8,65.72,803
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,48,50,3608.67,72.17,804
21e83881401b92b49fb09a16d3852291,MG,12,13,3606.09,277.39,805
afa6714acee029b2dfdf357e5579cc03,SP,16,17,3603.58,211.98,806
585175ec331ea177fa47199e39a6170a,MG,1,1,3602.47,3602.47,807
5c6d4016c2a288f074fa0848a2b653d2,SP,31,34,3598.13,105.83,808
cce6ab8d1682639fe45ab70234f1665f,SP,61,64,3579.59,55.93,809
a6fe7de3d16f6149ffe280349a8535a0,SP,50,51,3574.44,70.09,810
ae7ab174effdead6c241e547e4ca13f0,PR,6,7,3574.06,510.58,811
20d83f3ef0e6925fd74bfd59170babf7,SP,40,54,3557.21,65.87,812
5b51032eddd242adc84c38acab88f23d,MG,12,14,3548.95,253.5,813
aeb36d67f1414f234d42a29e27cf1f17,SP,4,4,3548.1,887.02,814
318f287a62ab7ac10b703ac37435a231,SP,51,61,3529.52,57.86,815
f61c63d13f7cd800549d5acdd390ae72,SP,26,26,3501.69,134.68,816
c9aafcd0621b2207c10e32c649cada4d,SP,40,47,3488.55,74.22,817
d17f467e4bf608a510c20d82f4ba3b6b,RS,11,11,3471.31,315.57,818
1771297ac436903d1dd6b0e9279aa505,SP,28,36,3466.43,96.29,819
fce62094ffe6a4009188ec44e681dfdd,SP,4,11,3452.63,313.88,820
2a1348e9addc1af5aaa619b1a3679d6b,MG,48,51,3424.77,67.15,821
55f7a3319d80f7fdf078b8f03e6725fe,SP,22,22,3420.45,155.48,822
1ce3ae5a399804d1a87e706f8a813c3e,SC,40,44,3416.69,77.65,823
430315b7bb4b6e4b3c978f9dfa9b0558,SP,19,20,3414.56,170.73,824
a1474fd46fd3430168f7ec202da39408,SP,12,14,3413.52,243.82,825
5bc55dbe2f12b6af6d83ed46023e0dc8,MG,17,21,3409.38,162.35,826
5cbbd5a299cab112b7bf23862255e43e,PR,36,38,3385.21,89.08,827
d25aa0aaacb370e912f8cf6efeba38b3,SC,17,21,3373.13,160.63,828
f7720c4fa8e3aba4546301ab80ea1f1b,PR,59,77,3360.79,43.65,829
5b35136197710e16ac5e7b7c2bd4ea85,RJ,7,9,3350.29,372.25,830
8d79c8a04e42d722a75097ce5cbcf2ef,CE,26,27,3347.25,123.97,831
dd533b429f380718b70ad9922c294bae,SP,39,43,3336.18,77.59,832
31561f325664a8a7aba4c8d0c3a9b3db,SP,36,38,3329.36,87.61,833
fd386aa7bed2af3c7035c65506c9b4a3,SP,69,76,3316.17,43.63,834
c394e193cda3b4225ff2094d32184849,SP,2,11,3312.45,301.13,835
2156f2671501a81034d7d07f217609d0,SP,21,21,3302.99,157.29,836
3fd1e727ba94cfe122d165e176ce7967,SP,35,36,3295.89,91.55,837
33576ec5412fb5905d876f12f33bfde6,PR,31,32,3287.98,102.75,838
cd06602b43d8800bd0afad514919d35c,SP,43,52,3287.85,63.23,839
51702dc2a3e106c76dbff722b5bf0726,SP,13,14,3287.04,234.79,840
730937bf88cb151eb2eb849f642fc213,SP,22,26,3277.17,126.05,841
f593898ec748b7a8cb81fc04edafd98a,SP,19,22,3272.35,148.74,842
df56d7b40d437f88407c5f78b63bc328,PR,22,25,3251.5,130.06,843
60562ab00b8054280520d390c8c0045c,SP,17,17,3247.09,191.01,844
e99e927c81e3f51739c94fcdfca9f10f,MG,21,24,3236.93,134.87,845
d9e8c084b68fe958861d8f2c21202e6b,SP,9,12,3231.86,269.32,846
d93844a9c55ba7ce353388bcf849ea56,PR,12,14,3229.52,230.68,847
efcd8d2104f1a05d028af7bad20d974b,SP,46,50,3225.1,64.5,848
3cfa1358a6caa965278721344c8d76f2,SP,5,5,3221.53,644.31,849
49e7217cfe4e427191c378ec626d8737,MG,12,13,3220.89,247.76,850
4c8545742faaf58fafd5fd14d25d75cf,SP,4,4,3216.31,804.08,851
a369d693961cb93b61ca2cc518872a85,SP,11,18,3213.79,178.54,852
6338ea67c41078a46ad99cc009654956,RS,37,44,3210.39,72.96,853
8ab42aa58097fd4668d60cc648225d5f,GO,20,26,3210.39,123.48,853
bd697db56ff8e7c9cd1abeb7f72029b2,SP,21,21,3198.93,152.33,855
fec6275253471ace26d209bbaa64cd0f,RJ,9,10,3195.67,319.57,856
974cf2cb8f4b7add98709c30df02fe10,SP,30,30,3191.9,106.4,857
f44b6f775a2b390380e0e30b5c9d3eee,SP,10,10,3188.24,318.82,858
4992e76a42cb3aad7a7047e0d3d7e729,SP,56,73,3163.56,43.34,859
612a743d294c27884fb7b80d2b19ba35,PR,2,3,3162.15,1054.05,860
56e361f411e38dcef17cdc2a3d99628b,SP,5,10,3155.76,315.58,861
1987cd4be10fe09ee50454f9c354d1c6,MG,14,16,3135.23,195.95,862
b494891378bd8f4560abe576c52deacd,SP,19,21,3134.98,149.28,863
8f54d64f28a993550aa7943f12572959,MG,15,16,3133.12,195.82,864
157c3e4b42f81ac4a44e8b1ca2fe9876,SP,23,31,3131.82,101.03,865
9906e7aa42a3c067b7c9a564d01c4320,PR,12,16,3115.6,194.73,866
9c068d10aca38e85c50202e17b4a7e88,MS,17,17,3108.83,182.87,867
d32e3909cfb714fb2a6cb092c85b9c5f,SP,10,11,3078.9,279.9,868
820cc752a266cdc6c1a1e61dd4583330,PR,15,15,3078.77,205.25,869
0885aaf116795758dfeb5f1032487bcd,SP,27,29,3072.14,105.94,870
78744a20ee2f80ba64f6804c25def2b8,PE,6,6,3068.85,511.47,871
d3dcf0604eabf0224fbd5948b5e02f69,SP,9,9,3067.41,340.82,872
082e0bf4cb865a6533b1e8e498cc0255,SP,11,23,3064.33,133.23,873
ede0c03645598cdfc63ca8237acbe73d,SP,43,47,3060.45,65.12,874
ccf8813e5a7d6c84d865cd38bfc2b130,SP,26,26,3051.29,117.36,875
f125f3a310c2e5f822d116147de1e474,SP,16,22,3049.29,138.6,876
bb7a14e229b1c95156719c3d9552eeee,RJ,10,10,3047.61,304.76,877
b335c59ab742f751a85db9c411a86739,MG,30,31,3039.04,98.03,878
3504c0cb71d7fa48d967e0e4c94d59d9,SP,53,53,3037.31,57.31,879
dd58ee93286b0821565574c570e9e1dc,PR,2,2,3023.31,1511.65,880
606ce7768feac12c5e8bd58db8b08f0f,SP,5,5,3018.86,603.77,881
ffa6adafb71b807dc13159e26431354c,PR,17,17,3017.38,177.49,882
e908c0f3646e8b60375734a350d95d71,SP,1,1,3009.53,3009.53,883
4305fe92735c8a43d154ff6dd2b8d927,MG,17,19,2999.64,157.88,884
b56906f7fd1696e043f1bcce164c487b,SP,40,42,2995.42,71.32,885
6f229cc508fc6915ed5c499efd93baa4,RJ,13,14,2988.68,213.48,886
5abb8ea023c77787f2c15da891c8d384,SC,13,13,2987.2,229.78,887
f805b96fa705ba7995a221f1749dc141,PR,7,7,2986.87,426.7,888
b74d1c09cb380e1d03a6f859c6f4224b,RJ,30,38,2984.58,78.54,889
fe26f3ecb51a15e6d8335cd92da42562,SP,7,7,2971.55,424.51,890
f1b93673502375d491780bb49d615dbc,SP,8,10,2959.28,295.93,891
cac876b37d3abcd6bd76caca30277996,PR,27,33,2958.79,89.66,892
4b0fdb526525f9890eb145bf1534640e,SP,18,20,2954.21,147.71,893
5a93f3ab0ef4c84ed5e1b5dbf23978bc,SP,38,43,2952.22,68.66,894
116ccb1a1604bc88e4d234a8c23f33de,SP,61,73,2948.33,40.39,895
888faa8bfb0b159c37de6d898b961c31,SC,19,23,2945.0,128.04,896
1d4587203296c8f4ad134dc286fa6db0,SP,40,41,2941.91,71.75,897
f214d28e8d8e3ef068748498ccc2f813,SP,52,57,2937.84,51.54,898
bc302730ea8cf49b5c74f579febb5bbf,SP,11,11,2930.17,266.38,899
655220df33262c7e0c4949a147366f94,SP,13,15,2926.53,195.1,900
0bb738e4d789e63e2267697c42d35a2d,SP,29,30,2925.34,97.51,901
2c4c47cb51acd5ea5db5e0ae0e26542a,SP,12,15,2917.37,194.49,902
c4f7fee5b0db50e87766f5a4d1b1b758,SP,5,5,2914.72,582.94,903
d3f39f05462b79a4562d35893a28f159,SP,33,37,2893.37,78.2,904
41ab63a91b8b264e8c8780368bf1dd5b,MG,12,13,2874.22,221.09,905
0725b8c0f3f906e58f70cbe76b7c748c,SP,16,36,2865.47,79.6,906
fdaaf5bfda82b7b80535610c831b8d09,SP,10,15,2848.32,189.89,907
bb5bd94c8f59cc050072d2930c869cac,SP,16,17,2846.64,167.45,908
8603f0038fe0e52fedd3382d266723de,SC,10,10,2845.12,284.51,909
1c40343cc5d18c2d8248ac2f3366de34,SP,21,22,2839.42,129.06,910
5160d23075764e18e07c1f4a87fad743,SP,33,38,2837.64,74.67,911
7fc87cc3e89b3d1d5cabdca32f8485aa,SP,14,14,2835.82,202.56,912
7238a95bb63ef7e498389fb863b834a1,SP,15,15,2835.11,189.01,913
cea729054f157f5870bdd321a958d994,SP,24,26,2831.62,108.91,914
c013e57c075a06e5b5c48ee03c525719,SP,42,45,2828.66,62.86,915
ffdd9f82b9a447f6f8d4b91554cc7dd3,PR,18,20,2828.66,141.43,915
e9511df20ccd82658a30c37b7fb343af,SP,22,30,2823.1,94.1,917
458d868c9642f55f18f04e951a3fdde6,RS,2,2,2822.75,1411.38,918
1444c08e64d55fb3c25f0f09c07ffcf2,BA,1,1,2818.74,2818.74,919
6989574bd97d9773f10d232b6c07da59,PR,7,7,2799.5,399.93,920
47efca563408aae19bb7206c2d969ea9,PI,11,11,2791.55,253.78,921
1b7e5006cb25dd23ce8686691013b121,SP,11,11,2785.96,253.27,922
14a08204d03bb6b6bde8029f801ae0eb,SP,28,38,2779.1,73.13,923
82bd0703a4aefd6b599e5bfdaed378fb,SP,20,23,2772.41,120.54,924
323ce52b5b81df2cd804b017b7f09aa7,SP,29,29,2767.65,95.44,925
13074f016982ff2bd6c58ced8682f000,RS,13,14,2752.66,196.62,926
2e3be8a987a30d7544dbbda6861cc14e,MG,14,15,2750.91,183.39,927
0015a82c2db000af6aaaf3ae2ecb0532,SP,3,3,2748.06,916.02,928
0ffa40d54288e4f3499b8780dd0f144f,SP,33,35,2746.47,78.47,929
8f78f0903005064036736c7173a5c2ed,MG,13,21,2745.95,130.76,930
729b2d09b2a0bdab221076327f13d050,SP,48,60,2739.91,45.67,931
e38db885400cd35c71dfd162f2c1dbcf,DF,30,32,2737.55,85.55,932
04aba03279157f6d4e0fe8ccaf21963c,RJ,15,15,2735.23,182.35,933
5eeb9c756d9780b96283e5a2ac6da334,SP,9,9,2718.74,302.08,934
850913d59ce317156b00f3705f1c3edb,SP,29,30,2701.9,90.06,935
c2d70ce2c5d0a2eb75e78668236e6dc8,SP,13,15,2699.92,179.99,936
de0c78824586e9a5f5f04fd84e25df39,SP,14,16,2697.83,168.61,937
0ed6ce5d87fd9c69eaacaeb778d67235,SP,42,42,2697.3,64.22,938
4978a02ea9c8be7a9b5480680f40334e,SP,18,19,2696.84,141.94,939
78c99c6dff4eeae5be99bf635ed21e3f,SP,31,39,2695.77,69.12,940
1354d51653f645349064725ed204e85e,SP,18,20,2694.72,134.74,941
fe49ee029e61e789a1f3a5525f57ba8d,SP,16,16,2691.15,168.2,942
fb89df7f89fd1b8f03fa2acca1ba7364,PR,22,25,2687.43,107.5,943
cfe94489ddd337d1e29e12f2a7205d10,SP,20,24,2672.82,111.37,944
6df688df543f90e9b38f4319e75a9d88,MG,39,55,2661.2,48.39,945
a08692680c77d30a0b4280da5df01c5a,SP,6,17,2660.91,156.52,946
acadd4d36859671cb635527c6c977533,SP,12,12,2646.94,220.58,947
6bbcb8924baf70b7fe2fe2097e8cd407,SC,10,11,2646.83,240.62,948
d06d019f72a04e5497a0b64190af170c,SP,17,17,2641.44,155.38,949
9a84ba99f5367fdbd4598363496f1ea2,GO,15,15,2638.45,175.9,950
3d39fbf22a665714baf62fae36029e23,SP,8,8,2634.83,329.35,951
76833248bbc0e65a0293ec62023e4396,SP,2,2,2630.68,1315.34,952
7f7b8245c336066a1f9933c359f11d77,SP,38,43,2630.23,61.17,953
7b8e8ec35bad4b0ef7e3963650b0a87b,SC,5,5,2616.3,523.26,954
c6381d2d013342748761e906d45aff76,RS,15,28,2614.26,93.37,955
77a515caa36327151d1cc6c32a9f00e1,SP,26,26,2613.58,100.52,956
cd843d4cf8ef32827de0396605163ba3,MG,5,5,2612.56,522.51,957
62c50c1af4dfdc4149d25c5222043d39,SP,12,17,2607.78,153.4,958
34f563c82a85b99ae9e6d60db5fc2e28,RS,8,8,2578.5,322.31,959
412a4720f3e9431b4afa1476a1acddbe,SP,21,22,2569.16,116.78,960
1996942dc085d7773ba77a529b163cd0,SP,9,9,2568.8,285.42,961
b83cedfb587e7911540e3f576d6917ce,SP,24,25,2568.75,102.75,962
723cd880edaacdb998898b67c8f9da30,SP,11,12,2549.63,212.47,963
3481aa57cd91f9f9d3fa1fa12d9a3bf7,SP,25,25,2547.17,101.89,964
91f0eec23d4a61d7d7caeefa3f0ad1ca,SC,11,11,2545.26,231.39,965
cf2384dd2f1dddea3f838efed0945e65,SP,16,16,2534.94,158.43,966
9bcdfa7b615b3abb9461d9e3ad9886ae,SC,14,20,2523.79,126.19,967
120476eb7a04c149d14772edaf5d9bf2,RJ,4,6,2519.63,419.94,968
f1c1ac3f3efc07e659c035008e615e66,SP,3,9,2509.68,278.85,969
0417b067eeab773d2f7061a726dc477f,SC,13,13,2501.75,192.44,970
17908cf9b444ee34047cadd5c0f4a516,GO,11,11,2495.41,226.86,971
165b1235e9e9942cb5fae67103576fb0,SP,11,16,2489.8,155.61,972
4391ea5c5990502176a1dcda44a2373d,RS,3,5,2484.3,496.86,973
2be17df1c49978426251562096c3cc09,SC,16,16,2477.55,154.85,974
f5f2ab9bdb6b30c14c61be68c5ed37da,SP,18,18,2474.55,137.48,975
3a734b715d333a2588a3d54a0c9b8746,SP,15,21,2469.82,117.61,976
53d00c40e32aeb924a84ce72b1af869d,SP,17,17,2462.07,144.83,977
8c3b533c63cca56240f94f1e3a6b18ef,MG,3,5,2459.82,491.96,978
8fe8786ee000001ab51d030dfd4a7bf1,SC,5,5,2456.44,491.29,979
df91910b6a03bb2e3358fa6a35e32f6f,SP,13,13,2456.22,188.94,980
c004e5ea15737026cecaee0447e00b75,SP,1,1,2455.12,2455.12,981
daeb5653dd96c1b11860f72209795012,MG,38,39,2452.99,62.9,982
e5475dcab1e07b63d7f6e902d8f5eda8,SP,19,19,2443.22,128.59,983
8ca1551acf9832a4cf467bbbac15851f,PR,11,12,2442.94,203.58,984
c8467937e403e76a8ee9f0ab13f6f5ef,MG,30,33,2442.74,74.02,985
373ee4a3a775a733770ca3f790b8b9ac,RJ,13,22,2431.81,110.54,986
f615fe7efbef0f4f08fd3086bc7a3e60,SP,22,23,2431.08,105.7,987
07bf9669d84d1f11be443a9dd938f698,SP,18,24,2422.22,100.93,988
9dda5bbacd45e18d6485fee649205d09,MG,19,22,2419.33,109.97,989
1b1ae47a313a825a7ccceb8e2e30fa9d,PR,10,10,2413.37,241.34,990
6aa3928696eab49a19a466e665a649fd,RJ,18,22,2410.68,109.58,991
72bc2cce903c872fe376a8faaa81d237,SP,17,18,2404.97,133.61,992
55bb6fe5bebe5012e2d7d9928e1128ff,SP,15,16,2393.02,149.56,993
54583ab379489add547fe47b628db589,SP,10,10,2391.08,239.11,994
5debea795b07621e1f90532e18f96145,PR,25,33,2388.13,72.37,995
6a38087bc8ad4f89ff453561005f6dea,GO,15,22,2381.35,108.24,996
3a1a1fec38dd360f15fc912e821e169d,SP,15,15,2378.63,158.58,997
272f092de69afedd4d2969440b37f18f,SP,25,39,2374.46,60.88,998
93b9a99027bd8bd6af682aff18dd19bf,SP,19,20,2366.79,118.34,999
25cf099de44674fde97473224f9d59ab,SP,50,50,2359.55,47.19,1000
bf84056e679dbe9c69929847a40e338f,SP,35,38,2356.58,62.02,1001
6b536a23086fba0d58c08d68814397f6,RJ,18,22,2356.54,107.12,1002
e5f9e61ceb5f523cc966e0f34095032f,SC,4,4,2353.44,588.36,1003
3586b8580d9c917874e053a1bb37b5ff,SP,36,43,2352.35,54.71,1004
87d30a6a0cbf89356e49324971ab1d24,SP,17,17,2349.91,138.23,1005
747e73c01a4593d4cf60dcf970fd2689,PE,3,3,2341.76,780.59,1006
bf100ecb7997df312b285358fb32f92c,PR,20,21,2337.01,111.29,1007
65b081a070633e057c462abdd6fb9dd8,GO,19,20,2326.67,116.33,1008
8bdd8e3fd58bafa48af76b2c5fd71974,SP,10,10,2314.22,231.42,1009
95ec4458365c4d11f452ccf538377619,SP,27,31,2303.43,74.3,1010
ea65d8b58316a6f2362f2a9e4b3e86ad,SP,9,16,2292.22,143.26,1011
ed859002ad59dbf8cf3602696a6c3000,PR,6,11,2289.34,208.12,1012
7fdb0720c8d7c9075538b365dc8c3a22,PR,9,10,2288.31,228.83,1013
1dc2de47ee26a0a5b12dc14fd6dc0dea,SP,25,27,2287.5,84.72,1014
f41ce2e25237f9092cd8e6e7516c7a2f,SP,26,27,2285.82,84.66,1015
bc2ac6b95e1accce9858528ee566c17e,SP,18,22,2279.56,103.62,1016
d97df38225e5abadaff1e72cb72b823c,SP,28,28,2277.55,81.34,1017
7ade73f1b9b4e965f9009a4c3a7e2c15,SP,26,27,2274.75,84.25,1018
4c8b8048e33af2bf94f2eb547746a916,SP,19,23,2267.88,98.6,1019
2a6fbeaa7ab9e5d59a35841a8da71ce4,SC,30,30,2265.28,75.51,1020
ffeee66ac5d5a62fe688b9d26f83f534,SP,14,14,2259.55,161.4,1021
dc8798cbf453b7e0f98745e396cc5616,SP,35,43,2258.95,52.53,1022
e24d3429d294b2eb200b064ebb035879,SP,19,22,2250.7,102.3,1023
7139dc5186aa238b006e066d8fbab2e4,SP,22,24,2247.93,93.66,1024
f63d8f293af3a6454377546bd9dd19ff,SP,17,28,2246.95,80.25,1025
5b33b527da3c5b969cc99dc435cad09a,PR,16,17,2238.34,131.67,1026
d6ab728cf30867cf3f1a2e216ae2f9b7,SP,12,14,2233.82,159.56,1027
be9a160a9011f627c3e121d076c1ec7b,SC,5,5,2230.12,446.02,1028
4e5725ba188db8252977a4f0227bd462,SP,21,24,2229.36,92.89,1029
198c7ea11960a9844b544d9bcdca860c,MG,25,25,2225.38,89.02,1030
fac1a9017ade7bdc94058fc1c969f355,SP,9,10,2222.91,222.29,1031
3bfba5a77604f6dfae7e6dd7aaf65821,PR,4,4,2218.19,554.55,1032
1782ce2db72c3dda627d5e7c898104e1,SP,9,10,2218.17,221.82,1033
5b581417df4480f632484ba681e53944,SC,11,12,2214.01,184.5,1034
c679fb69a36e1d8349e8c50a217b4d58,RS,14,17,2213.89,130.23,1035
3d2531eccfbde1d7c8db7a3a12fb267a,MG,10,10,2212.6,221.26,1036
71592660bbcb6a4664e97b6f8b68babc,SP,6,7,2200.55,314.36,1037
731ef20c231d9a7103a425e83fd91271,SC,2,3,2197.6,732.53,1038
4e8dacf3d38f281ae26c3e0321d92d88,SP,8,9,2196.04,244.0,1039
c8417879a15366a17c30af34c798c332,SP,25,35,2192.85,62.65,1040
